"情报数据","ASN","恶意软件家族","攻击行为","威胁情报"
"103.224.212.222","133618","suppobox | simda | pykspa | Locky | GlobeImposter | Trojan.unknown.a.C640 | ","c2 | malware | phishing | scanner | ransomware | Distribution Site | Spam | 僵尸木马主控端 | digiccy | gambling | porn | 木马-其他 | Ransomware | ","apt | ransomware | spamming | ransomware | c2 | reputation"
"104.216.124.121","40676","","","apt"
"107.180.51.12","26496 | 26496","","scanner | malicious | ","apt | reputation"
"109.234.109.76","196763","Locky | ","malware | phishing | ransomware | digiccy | ","apt | ransomware | c2 | reputation"
"109.234.109.82","196763","Locky | ","malware | ransomware | digiccy | ","apt | ransomware | c2 | reputation"
"109.234.164.106","50474","","","apt"
"109.248.11.195","206440","","","apt"
"109.248.11.198","206440","","","apt"
"149.154.70.198","2 | 29182","","","apt"
"15.164.83.206","71 | 7430","Trojan.Win32.FakeLPK.7cfa | Virus.Sality.s.C8D0A | ","c2 | scanner | ransomware | 僵尸木马主控端 | 木马-其他 | 木马-远控 | ","apt | ransomware | c2 | reputation"
"150.95.219.152","7506","","","apt"
"154.195.129.85","37353","","","apt"
"162.217.99.141","29791","VirusWin32.Sality.aa | ","c2 | 僵尸木马主控端 | 木马-其他 | ","apt | c2 | reputation"
"170.178.168.203","46844","Backdoor/Win32.Hupigon.kxbl | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | 木马-远控 | ","apt | ransomware | c2 | reputation"
"172.67.134.183","","","","apt"
"173.239.5.6","27257 | 27257 | 27257","simda | pykspa | tinba | Locky | Backdoor.TDSS-2 | VirusWin32.Sality.aa | Trojan.unknown.a.C640 | Worm.Palevo.ayal_2 | Worm.Palevo.ayal_1 | ","c2 | malware | phishing | scanner | ransomware | Distribution Site | Spam | 僵尸木马主控端 | digiccy | gambling | porn | 木马-其他 | 僵尸网络-http协议 | Ransomware | simda | ","apt | ransomware | spamming | ransomware | c2 | black | reputation"
"173.239.8.164","27257 | 27257 | 27257","simda | pykspa | tinba | Locky | Backdoor.TDSS-2 | VirusWin32.Sality.aa | Worm.Palevo.ayal_3 | Trojan.unknown.a.C640 | Worm.Palevo.ayal_1 | ","c2 | malware | phishing | scanner | ransomware | Distribution Site | Spam | 僵尸木马主控端 | digiccy | porn | 木马-其他 | 僵尸网络-http协议 | Ransomware | simda | ","apt | ransomware | spamming | ransomware | c2 | black | reputation"
"176.119.156.128","","","","apt"
"184.168.221.70","26496 | 26496","Locky | VirusWin32.Sality.aa | ","c2 | ransomware | Distribution Site | 僵尸木马主控端 | 木马-其他 | ","apt | ransomware | c2 | reputation"
"184.168.221.71","26496 | 26496","Locky | IMDDOS_2 | VirusWin32.Sality.aa | Trojan.Win32.FakeLPK.7cfa | ","c2 | malware | phishing | ransomware | Distribution Site | 僵尸木马主控端 | gambling | 木马-其他 | 木马-远控 | Ransomware | 僵尸网络 | ","apt | ransomware | ransomware | c2 | reputation"
"184.168.221.76","26496 | 26496","Locky | ","c2 | malware | phishing | ransomware | Distribution Site | gambling | porn | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"184.168.221.77","26496 | 26496","Locky | VirusWin32.Sality.aa | ","c2 | malware | phishing | ransomware | Distribution Site | Spam | 僵尸木马主控端 | gambling | porn | 木马-其他 | Ransomware | ","apt | ransomware | spamming | ransomware | c2 | reputation"
"184.168.221.84","26496 | 26496","Locky | GlobeImposter | VirusWin32.Sality.aa | ","c2 | malware | phishing | ransomware | Distribution Site | Spam | 僵尸木马主控端 | digiccy | porn | 木马-其他 | Ransomware | ","apt | ransomware | spamming | ransomware | c2 | reputation"
"184.168.221.90","26496 | 26496","Locky | VirusWin32.Sality.aa | ","c2 | malware | scanner | ransomware | Distribution Site | malicious | 僵尸木马主控端 | digiccy | 木马-其他 | Ransomware | ","apt | ransomware | spamming | ransomware | c2 | black | reputation"
"184.168.221.92","26496 | 26496","Locky | ","c2 | scanner | ransomware | Distribution Site | malicious | gambling | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"185.105.109.14","43641","","","apt"
"185.118.164.19","44493 | 44493 | 44493","","bruteforce | ","apt | reputation"
"185.118.164.8","44493 | 44493 | 44493","","","apt"
"185.139.68.179","35371","","","apt"
"185.144.31.51","44493 | 44493","","","apt"
"185.209.28.245","62438","","","apt"
"185.220.34.174","59504","","","apt"
"185.230.141.178","44050","","","apt"
"185.43.5.223","2 | 29182","","","apt"
"185.80.130.48","61053","","","apt | proxy"
"185.98.87.201","3 | 49063 | 49063 | 205840","","","apt"
"193.178.169.241","","","","apt"
"194.87.99.157","48347","","","apt"
"195.22.26.248","8426","Locky | 白金远控-基础1 | DDoS.Linux.Spike.A | Gh0st木马变种-cb1st | VirusWin32.Sality.aa | DDoS.win32.bagsu!ruf3 | Worm.Qvod.ank | XOR | ","c2 | bruteforce | scanner | ransomware | Distribution Site | 僵尸木马主控端 | digiccy | gambling | porn | 木马-其他 | 木马-远控 | Ransomware | 僵尸网络 | ","apt | ransomware | ransomware | c2 | reputation"
"195.54.162.77","21100","trickbot | ","malware | ","apt | c2 | reputation"
"198.54.117.197","22612 | 22612","matsnu | suppobox | banjori | kraken | ramnit | pykspa | pizd | mirai | beebone | hesperbot | tinba | dircrypt | Locky | volatile cedar / explosive | tempedreve | DDoS.Linux.Spike.A | Trojan[Backdoor].Win32.Kriskynote.ba-1 | 驱动人生木马上线包 |  |  | ","c2 | spamming | scanner | ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | 木马-其他 | 木马-远控 | Ransomware | 僵尸网络 |  |  | ","apt | ransomware | ransomware | c2 | reputation"
"198.54.117.198","22612 | 22612","matsnu | suppobox | banjori | kraken | ramnit | pykspa | pizd | mirai | beebone | hesperbot | tinba | dircrypt | Locky | volatile cedar / explosive | tempedreve | DDoS.Linux.Spike.A | Worm.Agent.qub-2 | Trojan.unknown.a.C640 | 驱动人生木马上线包 | ","c2 | ransomware | Distribution Site | 僵尸木马主控端 | porn | 木马-其他 | 木马-远控 | Ransomware | 僵尸网络 | tinba | ","apt | ransomware | ransomware | c2 | reputation"
"198.54.117.199","22612 | 22612","matsnu | suppobox | banjori | kraken | ramnit | pykspa | pizd | mirai | beebone | hesperbot | tinba | dircrypt | Locky | volatile cedar / explosive | tempedreve | DDoS.Linux.Spike.A | Trojan.unknown.a.C640 | 驱动人生木马上线包 | ","c2 | ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | 木马-其他 | Ransomware | 僵尸网络 | tinba | ","apt | ransomware | ransomware | c2 | reputation"
"198.54.117.200","22612 | 22612","zeus | matsnu | suppobox | banjori | kraken | vawtrak | ramnit | pykspa | pizd | mirai | beebone | hesperbot | tinba | dircrypt | Locky | GlobeImposter | volatile cedar / explosive | tempedreve | DDoS.Linux.Spike.A | Trojan.unknown.a.C640 | ","c2 | botnet | scanner | ransomware | Distribution Site | 僵尸木马主控端 | digiccy | gambling | porn | 木马-其他 | Ransomware | 僵尸网络 | tinba | monero,ppoi | ","apt | ransomware | ransomware | c2 | reputation"
"198.58.118.167","63949","suppobox | pizd | Locky | GlobeImposter | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"2.57.184.111","","","","apt"
"2.57.184.66","","","","apt"
"204.11.56.48","40034","nymaim | suppobox | banjori | kraken | simda | vawtrak | beebone | Locky | GlobeImposter | Trojan[Backdoor].Win32.Kriskynote.ba-1 | Gh0st木马变种-cb1st | VirusWin32.Sality.aa | Trojan.Win32.FakeLPK.7cfa | Trojan.unknown.a.A6EC | Trojan.Generic_4350D | Worm.Palevo.ayal_3 | Spyware.Popuper.mp.7DE2 | ","c2 | spamming | scanner | ransomware | Distribution Site | malicious | 僵尸木马主控端 | 木马-其他 | 木马-远控 | 僵尸网络-http协议 | Ransomware | banjori | ","apt | ransomware | ransomware | c2 | black | reputation"
"209.99.40.222","3900 | 40034","matsnu | nymaim | suppobox | banjori | ramnit | pykspa | Locky | GlobeImposter | 帕布05 | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | 木马-窃密 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"209.99.40.223","3900 | 40034","matsnu | nymaim | suppobox | banjori | ramnit | pykspa | Locky | GlobeImposter | ","c2 | scanner | ransomware | Distribution Site | gambling | porn | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"209.99.64.52","3900 | 40034 | 40034","nymaim | suppobox | Locky | GlobeImposter | ","c2 | malware | phishing | scanner | ransomware | gambling | porn | suppobox | ","apt | ransomware | c2 | reputation"
"209.99.64.53","3900 | 40034 | 40034","nymaim | suppobox | Locky | GlobeImposter | ","c2 | malware | phishing | scanner | ransomware | porn | ","apt | ransomware | c2 | reputation"
"212.109.192.10","2 | 29182","","","apt"
"212.109.198.184","29182","","","apt"
"213.247.47.190","25525 | 27257","simda | pykspa | tinba | Locky | Backdoor.TDSS-2 | VirusWin32.Sality.aa | Trojan.unknown.a.C640 | Worm.Palevo.ayal_1 | ","c2 | malware | phishing | scanner | ransomware | Distribution Site | 僵尸木马主控端 | digiccy | gambling | porn | 木马-其他 | 僵尸网络-http协议 | Ransomware | ","apt | ransomware | ransomware | c2 | black | reputation"
"216.239.32.21","9 | 15169 | 15169","Locky | ","c2 | ransomware | Distribution Site | gambling | porn | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"216.239.34.21","9 | 15169 | 15169","Locky | DDoS.Linux.Spike.A |  | ","c2 | ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | Ransomware | 僵尸网络 |  | ","apt | ransomware | ransomware | c2 | reputation"
"216.239.36.21","9 | 15169 | 15169","Locky | ","c2 | malware | ransomware | Distribution Site | porn | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"216.239.38.21","9 | 15169 | 15169","Locky | DDoS.Linux.Spike.A | ","ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | Ransomware | 僵尸网络 | ","apt | ransomware | ransomware | c2 | reputation"
"23.81.104.7","15003","","","apt"
"34.193.120.98","14618","","","apt"
"37.230.113.30","2 | 29182","","","apt"
"45.10.88.132","","","","apt"
"45.10.88.26","","","","apt"
"45.10.88.5","","","","apt"
"45.10.88.71","","","","apt"
"45.135.164.189","","","","apt"
"45.137.155.118","","","","apt"
"45.139.185.247","","","","apt"
"45.144.64.202","","","","apt"
"45.153.75.230","","","","apt"
"45.220.91.133","327814","","","apt"
"45.33.2.79","63949","suppobox | pizd | Locky | GlobeImposter | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"45.33.23.183","63949","suppobox | pizd | Locky | GlobeImposter | VirusWin32.Sality.aa | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | 木马-其他 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"45.38.70.9","18779","","","apt"
"45.56.79.23","63949","suppobox | pizd | Locky | GlobeImposter | VirusWin32.Sality.aa | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | 木马-其他 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"45.67.228.114","","","","apt"
"45.79.19.196","63949","suppobox | pizd | Locky | GlobeImposter | VirusWin32.Sality.aa | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | 木马-其他 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"47.245.1.92","","","","apt | reputation"
"47.74.9.12","45102","","c2 | ","apt | c2 | reputation"
"47.91.170.222","45102","virut | nymaim | suppobox | banjori | pykspa | Locky | IMDDOS_2 | Trojan-Clicker.AutoIt.oi.3457 | Trojan/Win32.Mudrop | 驱动人生木马上线包 | Backdoor/Win32.Ripinip | ","c2 | scanner | ransomware | Distribution Site | 僵尸木马主控端 | gambling | 木马-其他 | Ransomware | 僵尸网络 | suppobox | 木马-下载者 | ","apt | ransomware | ransomware | c2 | reputation"
"50.63.202.65","26496 | 26496","Locky | GlobeImposter | VirusWin32.Sality.aa | ","phishing | spamming | ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | 木马-其他 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"50.63.202.68","26496 | 26496","Locky | VirusWin32.Sality.aa | Trojan.Win32.FakeLPK.7cfa | ","ransomware | Distribution Site | 僵尸木马主控端 | gambling | 木马-其他 | 木马-远控 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"50.63.202.78","26496 | 26496","Locky | ","c2 | malware | phishing | ransomware | Distribution Site | gambling | porn | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"50.63.202.81","26496 | 26496","Locky |  | ","c2 | malware | phishing | ransomware | Distribution Site | gambling | Ransomware |  | ","apt | ransomware | ransomware | c2 | reputation"
"50.63.202.85","26496 | 26496","Locky | VirusWin32.Sality.aa | ","c2 | malware | phishing | ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | 木马-其他 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"50.63.202.86","26496 | 26496","Locky | VirusWin32.Sality.aa | ","c2 | malware | phishing | scanner | ransomware | Distribution Site | malicious | 僵尸木马主控端 | digiccy | gambling | 木马-其他 | ","apt | ransomware | c2 | black | reputation"
"50.63.202.88","26496 | 26496","Locky | VirusWin32.Sality.aa | ","c2 | phishing | ransomware | Distribution Site | 僵尸木马主控端 | 木马-其他 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
"50.63.202.90","26496 | 26496","Locky | GlobeImposter | VirusWin32.Sality.aa | ","c2 | malware | phishing | ransomware | Distribution Site | 僵尸木马主控端 | gambling | porn | 木马-其他 | Ransomware | ","apt | ransomware | ransomware | c2 | reputation"
